dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
EXAM,S2,1.5293366821931613,0.7920792079207921,1.0661199438775613,100,0.9877067595453338,3.1229124986935695,0.7227722772277227,1.5293366821931613,12.186904312118065,0.8118811881188119,364.92319566799904,272.2128464105716,0.0297029702970297,1.0661199438775613,3.607965858585098,0.46153846153846156
EXAM,S3,10.29545398060327,0.019801980198019802,-0.09680064445815979,100,2.909531484488559,3.196889866930259,0.07920792079207921,10.29545398060327,12.048712700640486,0.0891089108910891,958.3867861356003,542.0464471835987,0.009900990099009901,-0.09680064445815979,5.053641199908041,0.7291666666666666
EXAM,S3,100.82270695809257,0.009900990099009901,,100,0.0,3.1616810042270074,1.0,100.82270695809257,10.776718916652401,0.009900990099009901,248.38802023804874,213.96992089344437,0.019801980198019802,,2.9422011130049697,
EXAM,S3,3.315417796907468,0.33663366336633666,,100,0.0,3.262707098372835,1.0,3.315417796907468,10.874553215155423,0.5445544554455446,113.70759641632242,220.67119457205277,0.25742574257425743,,8.555240286836966,
EXAM,S4,18.81995657713105,0.019801980198019802,-0.9459961087554157,100,2.9182953870898927,3.0121602266007588,0.06930693069306931,18.81995657713105,10.899866378248754,0.019801980198019802,811.9891847549992,300.6896499785191,0.009900990099009901,-0.9459961087554157,5.352418292428435,0.925531914893617
EXAM,S4,48.645992091781636,0.009900990099009901,,100,0.0,3.162139999525937,1.0,48.645992091781636,11.096441797533585,0.009900990099009901,783.4789887581844,243.42341743674174,0.009900990099009901,,6.341987683030649,
EXAM,S4,1.3466213454928493,0.7227722772277227,,100,0.0,2.7441757953596486,1.0,1.3466213454928493,9.443304407621497,0.7722772277227723,282.07737438051856,323.61114515240064,0.0891089108910891,,3.099272672137662,
EXAM,S5,38.75002683823482,0.009900990099009901,0.5230482967045498,100,4.183878700527659,3.152362575092737,0.009900990099009901,38.75002683823482,12.483551555562785,0.009900990099009901,691.4463121013714,328.17729709919297,0.019801980198019802,0.5230482967045498,14.046935172729365,0.7659574468085106
EXAM,S5,84.37597426445154,0.009900990099009901,,100,0.0,3.1333640635919986,1.0,84.37597426445154,9.514140276215041,0.009900990099009901,776.2199538041305,227.30348378661972,0.009900990099009901,,4.749113855727402,
EXAM,S5,2.0480744222645626,0.6435643564356436,-13.285164800908277,100,0.2532434662275732,2.9694097313922607,0.9207920792079208,2.0480744222645626,9.865277495803392,0.6336633663366337,539.9804239125517,194.17953992573118,0.009900990099009901,-13.285164800908277,3.238426997204382,0.9895833333333334
