dataset,subject,var_exponent,var_ci_lo,var_ci_hi,var_r2,var_p_vs_pred,var_n,ac1_exponent,ac1_ci_lo,ac1_ci_hi,ac1_r2,ac1_p_vs_pred,ac1_n,kendall_tau_var,kendall_p_surrogate,n_onsets,auc_lead3,auc_lead6,auc_lead12
NURSE,7A_1592926372,0.035357356597779194,-0.03374806568205432,0.09509836981003249,0.018128025565988887,0.0009995002498750624,93,0.06771481510191785,-0.02568129852826424,0.1481137039071466,0.018679717864530022,0.0009995002498750624,93,0.48851084415060875,0.004975124378109453,9,0.4489795918367347,0.6190476190476191,0.5714285714285714
NURSE,7A_1592941276,-0.09154919251099675,-0.21929495924530013,0.06499024742086387,0.019687168942477695,0.0009995002498750624,69,0.06332739857613569,-0.015894514203890098,0.12914958642982172,0.030821423506149352,0.0009995002498750624,69,0.24559430071241092,0.24378109452736318,6,0.6333333333333333,0.64,0.4
NURSE,7A_1593091052,0.04463402017090118,-0.2403873442729378,0.42744059815443247,0.00043486581343108675,0.0009995002498750624,112,-0.4330011455280382,-0.7211493172672329,-0.21383871596289336,0.08268882040247992,0.0009995002498750624,112,0.06340996168582375,0.3582089552238806,1,,,
NURSE,7A_1593104418,0.23522629562277983,0.09839529549046279,0.4346007494648484,0.08692848576012557,0.0009995002498750624,103,-0.20500960564089013,-0.3291194174033166,-0.12086016193023028,0.12069457443943371,0.0009995002498750624,103,0.04353628023352793,0.26865671641791045,4,0.4444444444444444,,
NURSE,7A_1593177044,-0.04747271428666566,-0.1577762902088311,0.07048834263754498,0.0038174077249433732,0.0009995002498750624,204,0.0025163993311201633,-0.06571847448681657,0.06160511732592851,2.670407181571805e-05,0.0009995002498750624,204,-0.025829145728643213,0.46766169154228854,15,0.5933333333333334,0.7244444444444444,0.5619047619047619
NURSE,7A_1593192268,-0.05860626903479583,-0.1487780776200454,0.03442555451183427,0.005909698722795422,0.0009995002498750624,179,-0.07601855502724512,-0.22150952693412668,0.07127637030990232,0.010574140610941463,0.0009995002498750624,179,0.15829145728643215,0.004975124378109453,14,0.5025510204081632,0.44387755102040816,0.5746753246753247
NURSE,7A_1593521778,-0.10121352244539783,-0.4125153038546247,0.15625485007573994,0.010080713656623105,0.008995502248875561,65,0.05962059166290745,-0.08303662070736141,0.25736614219688553,0.007714412962890829,0.0009995002498750624,65,-0.2501262535170623,0.48258706467661694,11,0.5,0.5833333333333334,0.3888888888888889
NURSE,7A_1593534070,-0.13956545973415493,-0.300286238718032,0.006979546238453382,0.028748081350964537,0.0009995002498750624,109,-0.0046327466652593295,-0.06157768623536069,0.06479972405965553,0.00020031898269335947,0.0009995002498750624,109,-0.16040201005025126,0.35323383084577115,10,0.640625,0.8571428571428571,0.39285714285714285
NURSE,7A_1593609973,-0.02693840031085408,-0.19688067238370957,0.1234559340992246,0.0009280660453520916,0.0009995002498750624,114,0.0792836357790264,-0.04971705322144955,0.21870386173272616,0.01466089170469413,0.0009995002498750624,114,0.1258291457286432,0.21393034825870647,14,0.5363636363636364,0.6464646464646465,0.7428571428571429
NURSE,7A_1593620516,-0.3956258536291685,-0.6139111689682247,-0.2861513340040205,0.34364935601681584,0.2848575712143928,87,0.15478740292649235,0.0928086841877046,0.25617140360820817,0.08931267815591375,0.0009995002498750624,87,-0.4677386105957535,0.7064676616915423,1,,,
NURSE,7A_1593696872,0.021961228973084692,-0.1060381510446803,0.15414536232520498,0.0021292577872814513,0.0009995002498750624,93,0.2717836562825965,0.14303444974569846,0.42724044258745325,0.15849403480089272,0.00399800099950025,93,0.11278883550674904,0.004975124378109453,4,,,
NURSE,7A_1593709119,-0.3467898294384671,-0.5414835061855129,-0.1616977529991241,0.05598598685577757,0.12993503248375812,170,0.22644275074420825,0.10470605560282319,0.35486572047715864,0.046197904399444975,0.001999000499750125,170,0.22804020100502512,0.208955223880597,14,0.5208333333333334,0.6041666666666666,0.7314814814814815
NURSE,7A_1594043417,-0.22140180297838044,-0.37203457928760636,-0.10413386807406606,0.09139744747706548,0.0009995002498750624,135,0.1826093426601098,0.08405428020258401,0.3244981238259347,0.08676085367903058,0.0009995002498750624,135,-0.564512595837897,0.2935323383084577,12,0.47520661157024796,0.47520661157024796,0.40082644628099173
