n,true_beta0,true_beta_S,true_beta_T,true_beta_U,true_alpha0,true_alpha_A,true_lam,true_sigma,true_eps,est_beta0,est_beta_S,est_beta_T,est_beta_U,est_alpha0,est_alpha_A,est_lam,est_sigma,est_eps
100,0.041757325487775276,0.2426572050747519,0.1477314177301921,0.36093175578514425,1.5684030306364678,0.8192732977059876,0.2628403207392057,0.18925118410487848,0.09504907615596658,-1.8545866877439312,0.6262376228027716,0.26548880358234533,0.4841616644345001,0.04535878408948174,-40.39973774398938,0.18160042419602943,0.16722881900845185,0.030408837466064254
100,-0.23323718617113284,0.45982229433762806,0.49776640219738333,0.30203801240332045,0.4958209761783209,0.20755221619534425,0.1417329072168955,0.35658473419228043,0.096163650755158,0.0952706966050201,0.3996936897712146,0.23873164511195716,0.26567176377379415,0.8217802280673169,-26.444555941715382,0.1819454762885228,0.3631715276120647,0.001
100,-0.2858751843482876,0.6956205267810359,0.44823903551209104,0.23824542476855567,1.514244025774078,0.5064543325652767,0.0955286619104902,0.26378111203270893,0.032520279496791135,14.317000174042274,7.760318273813405,-0.1622923365979047,-2.2127724008346017,-21.010852311276338,121.1626740138738,0.021171702444764965,0.2470869767419502,0.001
100,-0.36576460020295515,0.2987882415579489,0.20992001141198435,0.08043725398497076,0.6824808395887436,0.37209879216152864,0.09729112105734018,0.3329745518586483,0.04450856584234044,-0.8072626968225993,1.2996917955878695,0.07594282533550739,-0.11401527194523702,0.037738131605661994,21.65131543727028,0.1023765807574177,0.3342242055609717,0.002535441975342872
100,-0.12775807332892308,0.402600616661937,0.22619693613185649,0.15262425192846255,0.37338927241981257,0.46405421609387887,0.14996730526293134,0.2122564472359923,0.0905623883961173,-0.21719556132838705,0.7134317800673664,0.6798860114428956,0.6163839441057123,-0.8472924816021472,2.3950969376362874,0.10701752037235629,0.2393485991225357,0.02495236033241093
100,-0.3326364608914891,0.6635749457201876,0.22101017496802067,0.37383683153871994,1.2847337261126444,0.8381643258535252,0.2310877155300478,0.38297227993350547,0.013055292605339238,-0.9789307952928146,1.3169082588843017,0.7185382833044992,0.6785555859561477,0.29234486748373256,21.636912650845392,0.17741441944582884,0.43064393556989633,0.001
100,0.15767517326885305,0.2612789339413948,0.06977989079320057,0.005694774784183965,1.6982110608038914,0.580492945714325,0.1541260021201177,0.1898443421312099,0.03003377900546763,-0.12052099105808503,0.2550380329943993,-0.07523826865101672,-0.5705806108464128,1.0481983636979255,87.25356998080052,0.17257672611943684,0.18734815376766603,0.05171531745391521
100,-0.3344104636740777,0.3687151604310818,0.19755889483878425,0.32308845128847136,1.4291080767478972,0.14551321666890646,0.22228993367810002,0.3724427950494976,0.01866017963899487,-0.6809835982448839,0.7820700922991378,1.0174824650185192,0.4489365324122585,0.183296598509873,5.613296952722146,0.17462170949954545,0.32918969778567053,0.005104691832875081
100,-0.1425605851288827,0.8674063777088696,0.008921050270914777,0.18567845437216657,1.044819073153167,0.7321228042366763,0.2376397371629695,0.41831889276005063,0.07413118780583602,-0.3007165364573146,1.1106224001704001,0.3703076501190161,0.7115810370802097,1.2275833624095949,-1.9386178078583804,0.23401383321548042,0.3790256458011283,0.013274814030166079
100,0.37219634534110013,0.5373876186430742,0.013696491705942448,0.23524569962248854,1.581649711526425,0.7111284394699036,0.08764240524671545,0.4301105711381591,0.06266400864158932,-3.598123457159169,0.8623684223940251,-0.6135323886001066,0.9627707331526911,-1.2936083575363528,-12.542463352369907,0.06634982874892806,0.42904173275189655,0.3
100,-0.09934744745734808,0.3530550858938336,0.4012966095659258,0.2917120644595856,0.853578129684295,0.7744428102755321,0.05899477377516699,0.24280322588571612,0.09098517011675786,-0.5072752448794553,0.36035117866523997,-1.767899654866698,2.627381392427276,-0.22078455044222023,4.945897821689386,0.06471014028092725,0.23528378564289115,0.022530803185943117
100,-0.04076689613898071,0.3217409620302654,0.3114269153510895,0.169979840381851,0.3093112646073775,0.684745328127625,0.13701492170736812,0.22789634571892062,0.098814041165751,-0.3280223943819428,0.36437311182454324,0.6374246490250406,0.10731330654292857,-1.235734856541097,5.548623895998814,0.1334337873968717,0.2199892886429582,0.05536231245756852
100,0.1723007374442478,0.20635292467479222,0.25151586475002413,0.2493669742483264,0.8696532132334507,0.5245557745239122,0.1243177352937615,0.3696657025469998,0.020130852134536432,0.6038685613655775,-0.7350585841608522,-0.8320418965486279,0.047967444930206486,2.5427601666499418,-3.110560488595624,0.13856327208250657,0.3474033240637323,0.04221033914913375
100,0.31939913267559816,0.3604756781573608,0.3509430548260748,0.004242494820172471,0.6605556378976907,0.10097238797178233,0.1424045746278499,0.2897497281477732,0.09157949729159058,0.9184430391969957,0.036850842277691316,0.1615931007631981,0.2814139265589727,1.4450080584679164,-0.6758451010020028,0.1710741774851485,0.3287849603369283,0.09784645650311204
100,-0.3681128396859772,0.8197008887809616,0.015462230051880854,0.27421227354382277,1.7887662470229742,0.2681006363607701,0.23452126753140606,0.1708330396918638,0.09255733943081133,-0.7672525321685791,0.9480828807970026,0.021698574074896535,0.3796258127368747,1.434815064207987,104.5828445746218,0.23013138545864298,0.17651019247579838,0.010687393728216123
100,0.32928336059092145,0.6671938309866163,0.3619847121149354,0.2763776793413784,0.4330336398572816,1.1850303748604762,0.11503587837871514,0.3738962620379166,0.06739622521246848,0.5985715744081543,0.9979568914051645,-0.026425992317456393,-0.16709657766185143,-0.7647871838782708,1.6230791435264138,0.13083780990707386,0.36902333237797114,0.3
