dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
NURSE,15_1596547439,0.9254717116924667,0.5742574257425742,,100,0.0,2.8478997640230856,1.0,0.9254717116924667,11.680882799808911,0.7623762376237624,-13.804682408370354,52.78127677925882,0.9900990099009901,,25.181358055702383,
NURSE,15_1596551659,0.9611917446352436,0.594059405940594,-323.825259670808,100,0.3406921867360012,2.8891798712220913,0.8910891089108911,0.9611917446352436,9.905598671973852,0.8316831683168316,-20.201896816785847,284.0148569704404,1.0,-323.825259670808,31.392544401349287,1.0
NURSE,15_1596564517,0.6047951667744655,0.22772277227722773,,100,0.0,3.5343779592449436,1.0,0.6047951667744655,14.886041195407648,0.9207920792079208,-10.989766277469698,220.36537285807984,0.9504950495049505,,28.65152329146559,
NURSE,15_1596634348,3.2311148447340656,0.5148514851485149,,100,0.0,3.172098022080314,1.0,3.2311148447340656,10.683263216399961,0.49504950495049505,-12.544408006317042,31.698656585330504,0.9801980198019802,,29.313700804717353,
NURSE,15_1596636683,0.9902023220176943,0.22772277227722773,,100,0.0,3.129745598716131,1.0,0.9902023220176943,10.469326086847532,0.8415841584158416,-17.62999108543704,205.0259565854902,1.0,,24.212458792158163,
NURSE,15_1596648020,2.767180139916718,0.22772277227722773,-72.68931551644707,100,1.0044927601111915,2.3647111684703583,0.6435643564356436,2.767180139916718,9.752255174261094,0.5247524752475248,-13.796124587980785,79.66090509675448,0.9207920792079208,-72.68931551644707,35.341880458673295,0.9761904761904762
NURSE,15_1596653112,3.0128042522716214,0.15841584158415842,,100,0.0,2.5384630341160737,1.0,3.0128042522716214,8.833012191331239,0.49504950495049505,-15.57813559612896,134.44250702353705,0.9801980198019802,,20.955737233505673,
NURSE,5C_1586886712,51.44834802679998,0.009900990099009901,5.077317696884317,100,4.567049498988283,3.0271317919811405,0.009900990099009901,51.44834802679998,12.332713706729168,0.009900990099009901,191.04768536801248,516.0639763425143,0.32673267326732675,5.077317696884317,33.46883024826552,0.494949494949495
NURSE,5C_1587297777,4.279895053808104,0.07920792079207921,,100,0.0,2.9957949406136977,1.0,4.279895053808104,9.615358492444942,0.38613861386138615,-19.692470297976797,632.3818780193875,0.9702970297029703,,30.104594230356668,
NURSE,5C_1587336033,0.8089087361865381,0.6435643564356436,-69.72165378190797,100,0.611070233002042,3.4595379973368434,0.7920792079207921,0.8089087361865381,13.198440495139748,0.900990099009901,-12.929562350638378,37.82621643713441,0.9702970297029703,-69.72165378190797,33.3771892766622,0.9777777777777777
NURSE,5C_1587569014,18.356237070077896,0.009900990099009901,-142.78607699001253,100,1.1125230887326876,3.192525421208058,0.6039603960396039,18.356237070077896,11.217660299488545,0.009900990099009901,-19.472671468451153,479.9501922818137,0.9900990099009901,-142.78607699001253,31.040032493296216,1.0
NURSE,5C_1587593875,6.44661837083072,0.019801980198019802,,100,0.0,3.1441805845536295,1.0,6.44661837083072,11.156406916552926,0.2376237623762376,-13.275563631555656,74.42128415259401,0.9801980198019802,,28.336609871166633,
NURSE,5C_1587661745,0.827997335632972,0.019801980198019802,,100,0.0,3.249635179240404,1.0,0.827997335632972,10.29260743332613,0.8712871287128713,-19.31458919743727,234.44432231913518,0.9603960396039604,,32.28314765867701,
NURSE,5C_1587674047,6.589905200411295,0.24752475247524752,,100,0.0,3.001000143852954,1.0,6.589905200411295,11.646118775838689,0.19801980198019803,-14.810637564728722,225.4583438515482,0.9801980198019802,,28.390212376278072,
NURSE,5C_1588974475,2.6979893711572913,0.16831683168316833,-107.63043905070676,100,0.48705332896555775,2.8306443771834764,0.8514851485148515,2.6979893711572913,10.90690989493347,0.6138613861386139,-11.164873532982483,206.70438690517238,0.9603960396039604,-107.63043905070676,23.397009167563244,1.0
NURSE,5C_1589028738,24.467771147883923,0.06930693069306931,,100,0.0,3.0490021488764913,1.0,24.467771147883923,12.49664804731182,0.009900990099009901,-18.045508215130212,393.4785305394742,0.9801980198019802,,37.43933220390701,
NURSE,5C_1589199875,1.6814263885526088,0.0891089108910891,,100,0.0,2.838083831151977,1.0,1.6814263885526088,8.724947810424373,0.7920792079207921,-19.165103368270138,752.8850650329789,0.9900990099009901,,25.823554806205284,
NURSE,5C_1589286789,1.268660986939949,0.5841584158415841,-137.86264943384174,100,0.5622785803194539,3.002728034432492,0.8217821782178217,1.268660986939949,12.298126840047143,0.8118811881188119,-17.228766355259722,202.6231713403013,0.9801980198019802,-137.86264943384174,30.47039999705649,1.0
NURSE,5C_1589298448,1.9389230055030566,0.31683168316831684,-87.69805015713727,100,1.2281191184987847,3.178631456227775,0.6237623762376238,1.9389230055030566,9.143496124573456,0.6435643564356436,-21.27309966075427,655.8227929427964,0.9504950495049505,-87.69805015713727,33.30043248754491,0.9895833333333334
NURSE,5C_1589803857,11.663742663379708,0.009900990099009901,-37.4915768381734,100,2.4383628049919412,2.9198004054601268,0.18811881188118812,11.663742663379708,9.326259155976459,0.019801980198019802,-23.65519637133184,817.8577371370808,0.9900990099009901,-37.4915768381734,24.340671956301623,0.978021978021978
NURSE,5C_1589889161,40.63579850680344,0.009900990099009901,-62.49861234385764,100,2.1289441380246705,2.955481632527763,0.27722772277227725,40.63579850680344,10.904971382843337,0.009900990099009901,-19.495375281213455,1020.1197213917709,0.9900990099009901,-62.49861234385764,29.92286277206786,0.9690721649484536
NURSE,5C_1592926305,0.5504676086407017,0.8316831683168316,-38.03729256769939,100,2.7955006054844747,3.028727953717151,0.09900990099009901,0.5504676086407017,8.586548817017476,0.9108910891089109,-20.578742866338416,426.4486745724375,0.9801980198019802,-38.03729256769939,23.30460726549468,0.979381443298969
