dataset,subject,var_exponent,var_ci_lo,var_ci_hi,var_r2,var_p_vs_pred,var_n,ac1_exponent,ac1_ci_lo,ac1_ci_hi,ac1_r2,ac1_p_vs_pred,ac1_n,kendall_tau_var,kendall_p_surrogate,n_onsets,auc_lead3,auc_lead6,auc_lead12
NURSE,7A_1587583295,,,,,,0,,,,,,0,-0.569145728643216,0.6666666666666666,79,0.49,0.48388888888888887,0.4908585055643879
NURSE,7A_1587643240,0.07032528899513937,0.04830571637010384,0.0957809744629786,0.05526319306909996,0.0009995002498750624,788,0.06719803032449649,0.006461517718934671,0.12802776117877931,0.006849795245697961,0.0009995002498750624,788,0.24150753768844221,0.004975124378109453,193,0.49466655227636697,0.5073820041850733,0.507069446919741
NURSE,7A_1588977047,-0.12339012947467766,-0.24721027097673173,0.01632866997258951,0.0385208035999977,0.0009995002498750624,78,-0.03516866450860988,-0.16716246692986075,0.12521103007924872,0.002688569452038864,0.0009995002498750624,78,-0.34745674919714076,0.2885572139303483,31,0.4793447293447293,0.5155555555555555,0.42045454545454547
NURSE,7A_1589055551,,,,,,13,,,,,,13,,,8,0.64,0.8,
NURSE,7A_1592941276,,,,,,13,,,,,,13,-0.11086114235720534,0.1691542288557214,19,0.517948717948718,0.6011904761904762,0.5085470085470085
NURSE,7A_1593091052,,,,,,3,,,,,,3,0.35766283524904213,0.01990049751243781,23,0.5160818713450293,0.5763888888888888,0.6448412698412699
NURSE,7A_1593115159,0.00896743863647876,-0.06280936962417309,0.0752573359600827,0.0018774321781964952,0.0009995002498750624,31,0.04420725625548727,-0.04723264323304369,0.13402320674728987,0.018442963721054587,0.0009995002498750624,31,0.43856749311294757,0.004975124378109453,21,0.54296875,0.5401785714285714,0.653125
NURSE,7A_1593177044,0.04854600986906204,-0.003265600998308706,0.10316200921510836,0.016655727938293455,0.0009995002498750624,178,0.08914229833128667,-0.04188272137424079,0.2016334812401835,0.011407624396274171,0.0009995002498750624,178,0.18824120603015074,0.0845771144278607,61,0.4843358395989975,0.48851674641148324,0.44642857142857145
NURSE,7A_1593436174,0.0010718688552718769,-0.10052518276482798,0.09454568799242316,2.7315560716425807e-05,0.0009995002498750624,22,0.08495457097258113,-0.1891524416384561,0.3032681687531058,0.03203487691315201,0.00399800099950025,22,-0.33083645443196,0.3781094527363184,18,0.5412087912087912,0.42142857142857143,0.3131868131868132
NURSE,7A_1593527735,,,,,,3,,,,,,3,-0.10295616717635067,0.03482587064676617,17,0.6048951048951049,0.5125,0.23295454545454544
NURSE,7A_1593620516,-0.02102521982125038,-0.06292723377431156,0.017617835224535233,0.03757822254579389,0.0009995002498750624,27,-0.0922415607827993,-0.3053407894829565,0.14685630949451464,0.023906713635328626,0.0009995002498750624,27,-0.058750773036487326,0.2537313432835821,17,0.5288461538461539,0.4,0.2638888888888889
NURSE,7A_1593633083,-0.05150788818618169,-0.1472617751465025,0.12415985657596575,0.039716839808782295,0.0009995002498750624,23,-0.1516735121273957,-0.3714715499766532,0.37913284603617053,0.0532445695960089,0.028985507246376812,23,-0.5801163405605501,0.27860696517412936,14,0.3888888888888889,0.3645833333333333,
NURSE,7A_1594043417,,,,,,6,,,,,,6,-0.3163928441036875,0.3482587064676617,25,0.4654761904761905,0.4323308270676692,0.4970588235294118
