dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
EXAM,S4,446,2.8126155026960444,0.1444328131016683,2.7542333638049445,0.3597994557064907,18.565748448869595,-33.355579927871375,0.0041293551391615654,0.17369695080923747,0.005107167405502155,True,0.3438373992015297,4.544168652013592,0.35650224215246634,-147.51955903077481,-277.03911806154963,True,2.798429447450628,0.002680903386064841,0.13452914798206278,0.07623318385650224,0.10538116591928251,0.6838565022421524,0.0
EXAM,S5,508,,,,,,,0.0,0.1971303712763986,0.3,False,,,,-103.91038656576752,-189.82077313153505,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S5,400,,,,,,,0.0,0.28011821159059064,0.07045271180937072,False,,,,58.41158606713029,134.82317213426057,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S5,400,0.30245648187543694,0.00040139123304298445,0.12467963687759108,0.05563437311067381,1.6414481330308008,-6.655413700888434,0.0453986234023275,0.11996311258256721,0.3,True,0.3017891455167733,0.3816556584179685,0.3975,-279.9513457131091,-541.9026914262182,True,1.2254527008773626,0.1105702306045135,0.03,0.0725,0.375,0.5225,0.0
EXAM,S6,797,30.055256456340746,-16.254541347217753,6.37815249632487,-5.697750973680647,52.18984158107791,-73.43238344873781,0.0009769128177420016,0.1615057359837884,0.01022116093268016,True,-8.281537936227757,29.200793416349082,0.3889585947302384,-321.8037651071137,-625.6075302142274,True,0.8490454077436826,0.1980567773919179,0.11417816813048934,0.03136762860727729,0.09535759096612297,0.7590966122961104,0.0
EXAM,S6,371,,,,,,,0.0,0.15555186675142266,0.3,False,,,,-163.4798829669744,-308.9597659339488,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S6,473,,,,,,,0.0,0.25232279305544014,0.3,False,,,,19.77323492397461,57.54646984794922,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S7,654,1.6131119224108341,-1.339155256501816,1.64120400841173,0.3520800041297936,19.623434818784823,-43.146557969829374,0.004575090980435165,0.1675787926889011,0.0021385011275674884,True,0.5134730876130834,2.172999421318595,0.1926605504587156,-239.8881049561544,-461.7762099123088,True,3.0491673773974375,0.0011943041152532188,0.29510703363914376,0.1162079510703364,0.04128440366972477,0.5474006116207951,0.0
EXAM,S7,412,,,,,,,0.0,0.1335545023108183,0.01641227808435271,False,,,,-244.2602157332579,-470.5204314665158,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
EXAM,S7,360,,,,,,,0.0,0.2144966355501134,0.1235820328466044,False,,,,-43.267646648232635,-68.53529329646527,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
