dataset,subject,n_entry,n_exit,mean_entry_b,mean_exit_b,observed_width,a_bar,predicted_width,t,p
NURSE,6D_1594910470,15,15,0.7852988861280549,0.26886004455908513,0.5164388415689698,5.2051388746877025,9.141692123637268,0.4954098855107019,0.6242163448826175
NURSE,7A_1587326219,0,1,,-0.6846487029375351,,5.498282249843932,9.924728946141087,,
NURSE,EG_1603574790,17,17,-1.2958098189438347,-1.3661190099926026,0.07030919104876787,1.8519161000453563,1.9400372567234465,0.3648287794742785,0.7179998514286352
NURSE,15_1594238057,10,10,11.314627385487617,9.459121867422226,1.8555055180653905,10.041477802962518,24.4948372427868,0.8770315434128791,0.3921226367833879
NURSE,E4_1587298478,2,2,2.2555894411175377,2.7884156909695847,,2.7265941249012546,3.465842724717069,,
NURSE,5C_1587569014,20,19,3.990754473881078,4.073791108686524,-0.08303663480544587,1.5204680430419555,1.4432582683006283,-0.3804509876190112,0.7057875001361273
NURSE,6B_1588961203,6,5,9.560089147656194,8.102371624532335,1.4577175231238595,,,0.6569536681207059,0.5301838656318827
NURSE,DF_1594757884,5,4,2.2328302582491624,-0.5299443924724211,2.7627746507215836,3.173301998532695,4.35156241567424,2.9091759212007506,0.046009159200410606
NURSE,E4_1587302737,14,14,3.7578527817312835,2.6156672855820275,1.142185496149256,5.160839080166449,9.025236385553393,1.6494280321687613,0.11146465686727582
NURSE,6D_1595339521,12,12,10.223276128508443,5.004234328248153,5.21904180026029,14.906882963065156,44.30557445329768,0.6601971640928264,0.5162452817431724
NURSE,7A_1587643240,94,93,28.502720653511737,18.139146915938113,10.363573737573624,29.66322379287652,124.36713555036513,1.9087569728273066,0.058383503381757164
NURSE,8B_1594320348,4,5,19.80027607533461,0.6726475542539709,19.12762852108064,14.792434651380264,43.79631778125096,1.630690235802433,0.167406730020468
NURSE,15_1594325201,4,4,0.5449624200882547,0.9359883963575537,-0.391025976269299,2.9069468970126877,3.815344489351935,-0.5193741894623268,0.623311276667156
NURSE,5C_1587593875,8,7,-0.8172229289995101,-0.9630616063728599,0.14583867737334977,1.1701577966938574,0.9744167824027237,0.1465939049114693,0.8857798477886437
NURSE,6B_1589052301,7,6,-1.3090939324882618,-1.9008295936816253,0.5917356611933635,,,0.07951483894329478,0.9380837550007111
NURSE,6D_1595523837,27,28,16.129106264393233,15.871119438480246,0.2579868259129867,11.950998857701821,31.804195659855793,0.09707407906162327,0.9230447866068514
NURSE,DF_1594991923,29,29,31.440845879704053,25.173229115764332,6.267616763939721,5.45269586761381,9.801555911858415,0.9667004921963468,0.33788304823671944
NURSE,7E_1603719136,23,22,23.015527270280334,8.366506273391355,14.649020996888979,,,1.0436077639084462,0.3028869597408313
NURSE,EG_1603972494,32,32,-2.057691275835489,-3.5542323967343172,1.4965411208988284,24.201239236709743,91.65043202097965,0.331554949007962,0.7413528840216055
NURSE,F5_1594647650,19,18,11.170965017393232,-4.217165882143495,15.388130899536726,26.32204507168328,103.95791291377571,0.727809484083325,0.47162603729620955
NURSE,6B_1590172247,26,25,16.927034332288226,9.883710392300939,7.043323939987287,,,0.9346714085579475,0.35462249741066343
NURSE,83_1604314003,10,11,3.9543897991793466,6.085580675385364,-2.131190876206017,,,-0.27832256456841703,0.7838874026174013
NURSE,DF_1595337957,33,33,17.64375397232599,18.505196408853223,-0.8614424365272342,2.363718217663271,2.7975100980806324,-0.3839537865088928,0.7022860866307719
NURSE,E4_1587324331,4,4,3.889351475915299,-2.738338564991827,6.627690040907126,12.231157583203087,32.929068958246795,0.8806008949879036,0.4126701610314693
NURSE,F5_1594671025,10,10,8.341377077928753,0.2713475340842663,8.070029543844486,21.618984785433334,77.38041473585196,4.174221462998231,0.0018128343537101384
NURSE,15_1595334888,19,19,22.84450944540382,18.520334248736287,4.324175196667532,3.23732119610704,4.483909054891801,0.6489072123584338,0.5205231260044412
