dataset,subject,n,beta0,beta_S,beta_T,beta_U,alpha0,alpha_A,lam,sigma,eps,identified,mean_a,mean_b,pct_bistable,nll,aic,cusp_identified,lam_t,lam_p_nominal,pct_calm,pct_focused,pct_stuck,pct_overloaded,pct_recovering
NURSE,15_1596204744,402,4.467152190379691,-0.648885256270977,-3.023820519009961,-0.17422212963800152,4.159458760625012,-8.76377130900366,0.004131150789009987,0.08223577641281264,0.016925469037940958,True,0.8659332254846113,3.417359053311789,0.09701492537313433,-432.7697471972426,-847.5394943944852,True,0.6529207565448454,0.25709407892849256,0.1791044776119403,0.2462686567164179,0.07711442786069651,0.48756218905472637,0.009950248756218905
NURSE,15_1596219716,60,1385.4420551481533,-306.59216529264904,-791.6621065998431,342.7238545435265,540.2699800984687,-3102.136265320995,7.023857458086103e-05,0.22170193564695337,0.18505218860726888,True,-599.8727858239943,1482.3013754155643,0.35,-5.161490997596038,7.677018004807923,True,0.0025468590435940913,0.49898882419090895,0.11666666666666667,0.1,0.03333333333333333,0.75,0.0
NURSE,15_1596222922,178,-8.230976232615719,3.857128129163012,1.0157520634686523,-4.142078813801439,35.22085367641833,-46.71253897746853,0.0026451337708374816,0.2268880440008931,0.014808948930908028,True,7.21719923895354,-10.78480906414726,0.5955056179775281,-11.391728530031049,-4.783457060062098,True,1.0757602244793054,0.14177942933200324,0.17415730337078653,0.0449438202247191,0.449438202247191,0.20224719101123595,0.12921348314606743
NURSE,15_1596547439,116,3.67571289867015,0.882402814077736,1.7214759546073526,-0.9212938630420915,0.7557560459752087,-4.38333820523959,0.013427921654271457,0.22413962406725635,0.3,True,-1.2285074933988553,3.5533033202753086,0.017241379310344827,-8.802970133458686,0.39405973308262787,True,1.455330719468348,0.07423915480217302,0.3017241379310345,0.1810344827586207,0.017241379310344827,0.5,0.0
NURSE,15_1596551659,424,-0.22422538022206104,0.04876276689344789,-0.12046123667974645,0.13575943620459952,1.6572218055045438,-8.714398248601091,0.054311404800111415,0.09964988508405707,0.0013175196094177646,True,0.6192423478085531,-0.12343209373169066,0.3160377358490566,-375.26607952921944,-732.5321590584389,True,4.755031794597997,1.369705449698203e-06,0.3419811320754717,0.09905660377358491,0.09198113207547169,0.3561320754716981,0.11084905660377359
NURSE,15_1596564517,346,-1.656607467537257,2.229085808394008,3.0617623956867064,-6.580586292553244,-6.0552733141119806,3.8273899583660924,0.0027206586288355573,0.2785103069119666,0.3,True,-3.5494826129849857,-4.3005255980069546,0.08092485549132948,48.52022094014344,115.04044188028688,True,0.9723588104131043,0.1657837044634266,0.2630057803468208,0.23699421965317918,0.0,0.4479768786127168,0.05202312138728324
NURSE,15_1596634348,72,,,,,,,0.0,0.09192032630468189,0.001,False,,,,-68.72051392801404,-119.44102785602809,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1596636683,368,4.556010189265763,-14.302902050906088,-6.78113985825177,-3.6088201897029046,37.42193035186779,-121.82152289650978,0.0018548446214657149,0.15671150257125083,0.007593099475155514,True,-8.608322812221331,0.789117231362316,0.10326086956521739,-159.42854122003655,-300.8570824400731,True,0.41245991225587814,0.3401239354954873,0.25,0.22826086956521738,0.01358695652173913,0.49728260869565216,0.010869565217391304
NURSE,15_1596648020,165,,,,,,,0.0,0.07371224527864595,0.001,False,,,,-194.93824085029405,-371.8764817005881,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
NURSE,15_1596653112,216,-0.3294993730116599,-0.4383956859850406,0.952573531410241,0.7979739637711472,-3.556263717387015,129.01219308896282,0.01438352100597045,0.18012293119988412,0.001,True,1.3942644455522681,0.44099293926980887,0.39814814814814814,-63.46309302958041,-108.92618605916083,True,1.5748471782849136,0.05840574312370057,0.1574074074074074,0.16203703703703703,0.1388888888888889,0.48148148148148145,0.06018518518518518
NURSE,5C_1586886712,784,,,,,,,0.0,0.057744943984219956,0.11064813529511837,False,,,,-1121.8674840575643,-2225.7349681151286,False,0.0,0.5,0.0,0.0,0.0,0.0,0.0
