dataset,subject,lrt_stat,p_nested,alpha0_full,n_boot,lam_t_obs,lam_t_null_p95,p_rw_lam_t,lr_obs,lr_null_p95,p_rw_lr,bimodality_obs,bimodality_null_p95,p_rw_bimodality,alpha0_obs,alpha0_null_p95,p_rw_alpha0
NURSE,6B_1588970444,4.981372895486061,0.10596026490066225,,150,0.0,3.065323501405083,1.0,4.981372895486061,10.618323084119014,0.2847682119205298,39.37804603354516,216.42195501862258,0.5827814569536424,,29.296268549068106,
NURSE,6D_1595339521,21.851096551406926,0.12582781456953643,16.421333814169977,150,1.943661417907613,2.9661374849198716,0.26490066225165565,21.851096551406926,10.892713527138742,0.013245033112582781,367.15811119330897,216.01657060863678,0.006622516556291391,16.421333814169977,29.989128745980175,0.1917808219178082
NURSE,7A_1587643240,13.42358797911811,0.019867549668874173,61.445235120850086,150,0.819993438012294,2.879189706429306,0.7350993377483444,13.42358797911811,9.828568774283163,0.006622516556291391,1356.3293013611783,998.742925429969,0.019867549668874173,61.445235120850086,36.99167725536113,0.02158273381294964
NURSE,83_1604214785,8.703960523298399,0.12582781456953643,,150,0.0,3.1807883965180532,1.0,8.703960523298399,13.165749640371962,0.13245033112582782,52.13645487662944,88.33224792888181,0.1456953642384106,,8.54285516655551,
NURSE,8B_1594320348,18.57328371012106,0.019867549668874173,20.759395593228327,150,1.4250781884038872,3.251542283334122,0.4304635761589404,18.57328371012106,11.375237855902377,0.006622516556291391,28.62360759785301,33.1208985000716,0.08609271523178808,20.759395593228327,27.541625674399796,0.08270676691729323
NURSE,CE_1587660308,9.00552297537331,0.06622516556291391,,150,0.0,2.9894758215591715,1.0,9.00552297537331,10.277904990852178,0.0728476821192053,1190.9516705309074,459.10636503554014,0.006622516556291391,,16.55768069042875,
NURSE,DF_1594907019,6.266595833721112,0.059602649006622516,,150,0.0,3.1944720217492164,1.0,6.266595833721112,11.223963327933637,0.2582781456953642,484.04677766146915,513.7303117476577,0.06622516556291391,,15.855727386335987,
NURSE,E4_1587312370,5.125151763869479,0.19205298013245034,,150,0.0,3.03069880268812,1.0,5.125151763869479,11.97430805999468,0.31788079470198677,95.92622812103701,30.21701892790987,0.006622516556291391,,10.874865255214164,
NURSE,EG_1603895434,-2.5538564391315504,0.9735099337748344,,150,0.0,2.7356584134330966,1.0,-2.5538564391315504,10.767285566449573,1.0,301.1056495967746,621.5904157442048,0.23841059602649006,,21.048716683321462,
NURSE,15_1594325201,3.204760019127832,0.4768211920529801,4.390561470896472,150,1.047255786959496,3.216243023437015,0.6490066225165563,3.204760019127832,11.97879029597626,0.48344370860927155,-1.2315357015673953,95.08969584428874,0.7682119205298014,4.390561470896472,7.789230553931641,0.23404255319148937
NURSE,5C_1587593875,0.5365596135887927,0.8807947019867549,1.7410849357578777,150,2.370753773067211,3.190925383181865,0.16556291390728478,0.5365596135887927,10.838984915334073,0.9205298013245033,13.71068403947379,63.146180164502994,0.47019867549668876,1.7410849357578777,12.974830795925513,0.6170212765957447
NURSE,6B_1589052301,1.1419508311326467,0.6688741721854304,-6.77009335577137,150,0.7023618747892788,2.9143081543038565,0.7682119205298014,1.1419508311326467,9.941136716618773,0.7880794701986755,4.353527385094253,112.13099490247916,0.5695364238410596,-6.77009335577137,11.522073584415864,0.900709219858156
NURSE,6D_1595523837,14.720398706474384,0.006622516556291391,16.498650352304946,150,0.2899745472423973,2.940571373778247,0.8675496688741722,14.720398706474384,10.465491983239236,0.019867549668874173,-15.450271502701526,206.92936015852789,0.9536423841059603,16.498650352304946,9.215162055579682,0.022058823529411766
NURSE,83_1604224222,14.137777621301495,0.013245033112582781,,150,0.0,3.2451981118005597,1.0,14.137777621301495,11.39954451390643,0.019867549668874173,220.23571816396407,251.83160751151553,0.10596026490066225,,6.278864666137903,
NURSE,BG_1603929659,0.5233347634240886,0.5364238410596026,,150,0.0,3.266171017818078,1.0,0.5233347634240886,12.139584335032652,0.8741721854304636,9.13178377122125,68.36356181555361,0.47019867549668876,,12.232786101567505,
NURSE,DF_1594991923,31.54027907625641,0.006622516556291391,8.184825146021328,150,0.931465951091966,3.0567620131482753,0.7350993377483444,31.54027907625641,10.543612238508512,0.006622516556291391,94.64430097878767,586.4614940159679,0.6158940397350994,8.184825146021328,14.647376210374262,0.15602836879432624
NURSE,F5_1594403655,1.4179335648685765,0.7615894039735099,,150,0.0,3.371250852862242,1.0,1.4179335648685765,10.112049257162239,0.8278145695364238,905.3868531425228,414.0964303499445,0.006622516556291391,,14.02986921610521,
NURSE,6B_1589901451,2.009493474897795,0.6158940397350994,,150,0.0,3.4060705248928222,1.0,2.009493474897795,14.283513182909548,0.7019867549668874,32.87488363168188,103.34902402321676,0.3708609271523179,,17.473832134259677,
NURSE,6D_1595604487,4.920472273356779,0.6821192052980133,,150,0.0,2.9961746233638222,1.0,4.920472273356779,11.495200984957407,0.3708609271523179,648.8823285649407,366.9423014046385,0.013245033112582781,,15.147142348523545,
NURSE,7A_1588977047,5.163591872712914,0.47019867549668876,,150,0.0,3.0843030553142743,1.0,5.163591872712914,11.111977461863477,0.31788079470198677,106.65834641778406,141.7448492768536,0.1390728476821192,,23.10459997510495,
NURSE,7E_1603719136,3.0010154795503468,0.32450331125827814,-6.053562418294022,150,0.7432707916509281,2.992735731744745,0.7483443708609272,3.0010154795503468,9.780494721427994,0.5562913907284768,335.9656712796816,196.36043896574003,0.006622516556291391,-6.053562418294022,26.72377188470581,0.920863309352518
NURSE,83_1604278781,13.730781359854404,0.013245033112582781,,150,0.0,2.838334248633253,1.0,13.730781359854404,8.982127949336803,0.019867549668874173,1212.8202768996373,559.260544128733,0.006622516556291391,,21.260418216764503,
NURSE,CE_1588162715,1.5117988635808786,0.7549668874172185,,150,0.0,3.1894089688681344,1.0,1.5117988635808786,11.672954037883391,0.7549668874172185,1261.2488453277263,194.54079346388903,0.006622516556291391,,29.484621915251733,
NURSE,DF_1595273281,4.022605761421573,0.5894039735099338,,150,0.0,2.4880906083099834,1.0,4.022605761421573,7.861253637519969,0.32450331125827814,125.28778713677002,151.5126002699775,0.0728476821192053,,28.949655205664385,
NURSE,E4_1587318394,8.795555665226743,0.3841059602649007,,150,0.0,2.8980098185861882,1.0,8.795555665226743,10.789791825341341,0.09271523178807947,-2.849510934945897,105.28764502838254,0.6821192052980133,,6.125210665554079,
